4-character id, A000
begin date, 2016-01-01
end date, 2017-01-01
longitude, -83.3878273182 E
latitude, 42.9941217932 N
units, meters**0 days**-1
date, north, east, vertical, north std. deviation, east std. deviation, vertical std. deviation
2016-03-05, -2.140187e-12, 5.511699e-13, 1.387482e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-06, -2.176861e-12, 5.606146e-13, 1.411258e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-07, -2.214485e-12, 5.703041e-13, 1.435649e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-08, -2.253092e-12, 5.802467e-13, 1.460678e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-09, -2.292718e-12, 5.904515e-13, 1.486367e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-10, -2.333396e-12, 6.009277e-13, 1.512739e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-11, -2.375167e-12, 6.116850e-13, 1.539819e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-12, -2.418069e-12, 6.227336e-13, 1.567632e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-13, -2.462142e-12, 6.340840e-13, 1.596205e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-14, -2.507431e-12, 6.457474e-13, 1.625566e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-15, -2.553980e-12, 6.577354e-13, 1.655744e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-16, -2.601837e-12, 6.700601e-13, 1.686769e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-17, -2.651050e-12, 6.827341e-13, 1.718674e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-18, -2.701672e-12, 6.957710e-13, 1.751492e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-19, -2.753757e-12, 7.091845e-13, 1.785259e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-20, -2.807361e-12, 7.229894e-13, 1.820010e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-21, -2.862544e-12, 7.372010e-13, 1.855786e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-22, -2.919370e-12, 7.518354e-13, 1.892625e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-23, -2.977903e-12, 7.669096e-13, 1.930572e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-24, -3.038212e-12, 7.824414e-13, 1.969671e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-25, -3.100371e-12, 7.984494e-13, 2.009969e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-26, -3.164456e-12, 8.149533e-13, 2.051514e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-27, -3.230546e-12, 8.319737e-13, 2.094361e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-28, -3.298726e-12, 8.495325e-13, 2.138562e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-29, -3.369086e-12, 8.676525e-13, 2.184176e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-30, -3.441719e-12, 8.863580e-13, 2.231264e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-03-31, -3.516725e-12, 9.056743e-13, 2.279890e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-01, -3.594206e-12, 9.256284e-13, 2.330121e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-02, -3.674274e-12, 9.462485e-13, 2.382029e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-03, -3.757044e-12, 9.675647e-13, 2.435689e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-04, -3.842641e-12, 9.896086e-13, 2.491181e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-05, -3.931192e-12, 1.012414e-12, 2.548589e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-06, -4.022837e-12, 1.036015e-12, 2.608003e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-07, -4.117721e-12, 1.060451e-12, 2.669516e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-08, -4.215997e-12, 1.085760e-12, 2.733228e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-09, -4.317830e-12, 1.111986e-12, 2.799246e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-10, -4.423392e-12, 1.139172e-12, 2.867682e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-11, -4.532869e-12, 1.167365e-12, 2.938656e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-12, -4.646455e-12, 1.196618e-12, 3.012294e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-13, -4.764359e-12, 1.226982e-12, 3.088731e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-14, -4.886802e-12, 1.258515e-12, 3.168111e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-15, -5.014020e-12, 1.291278e-12, 3.250586e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-16, -5.146264e-12, 1.325335e-12, 3.336319e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-17, -5.283801e-12, 1.360756e-12, 3.425485e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-18, -5.426918e-12, 1.397613e-12, 3.518267e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-19, -5.575920e-12, 1.435986e-12, 3.614865e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-20, -5.731134e-12, 1.475959e-12, 3.715490e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-21, -5.892909e-12, 1.517621e-12, 3.820369e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-22, -6.061619e-12, 1.561070e-12, 3.929744e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-23, -6.237667e-12, 1.606408e-12, 4.043875e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-24, -6.421483e-12, 1.653747e-12, 4.163043e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-25, -6.613530e-12, 1.703205e-12, 4.287547e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-26, -6.814306e-12, 1.754912e-12, 4.417710e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-27, -7.024347e-12, 1.809004e-12, 4.553879e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-28, -7.244231e-12, 1.865632e-12, 4.696430e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-29, -7.474581e-12, 1.924955e-12, 4.845766e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-04-30, -7.716070e-12, 1.987146e-12, 5.002323e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-01, -7.969427e-12, 2.052394e-12, 5.166574e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-02, -8.235441e-12, 2.120902e-12, 5.339031e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-03, -8.514967e-12, 2.192889e-12, 5.520247e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-04, -8.808933e-12, 2.268595e-12, 5.710825e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-05, -9.118349e-12, 2.348280e-12, 5.911420e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-06, -9.444313e-12, 2.432227e-12, 6.122742e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-07, -9.788024e-12, 2.520744e-12, 6.345570e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-08, -1.015079e-11, 2.614168e-12, 6.580751e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-09, -1.053404e-11, 2.712868e-12, 6.829212e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-10, -1.093935e-11, 2.817248e-12, 7.091971e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-11, -1.136842e-11, 2.927749e-12, 7.370140e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-12, -1.182316e-11, 3.044859e-12, 7.664946e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-13, -1.230564e-11, 3.169113e-12, 7.977736e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-14, -1.281815e-11, 3.301103e-12, 8.309999e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-15, -1.336324e-11, 3.441481e-12, 8.663378e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-16, -1.394371e-11, 3.590971e-12, 9.039695e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-17, -1.456267e-11, 3.750375e-12, 9.440970e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-18, -1.522360e-11, 3.920586e-12, 9.869448e-12, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-19, -1.593035e-11, 4.102598e-12, 1.032763e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-20, -1.668724e-11, 4.297523e-12, 1.081833e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-21, -1.749911e-11, 4.506606e-12, 1.134466e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-22, -1.837137e-11, 4.731243e-12, 1.191015e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-23, -1.931014e-11, 4.973007e-12, 1.251875e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-24, -2.032231e-11, 5.233675e-12, 1.317494e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-25, -2.141569e-11, 5.515258e-12, 1.388378e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-26, -2.259915e-11, 5.820037e-12, 1.465101e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-27, -2.388278e-11, 6.150615e-12, 1.548319e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-28, -2.527813e-11, 6.509965e-12, 1.638780e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-29, -2.679845e-11, 6.901498e-12, 1.737342e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-30, -2.845898e-11, 7.329141e-12, 1.844994e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-05-31, -3.027736e-11, 7.797433e-12, 1.962879e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-01, -3.227403e-11, 8.311642e-12, 2.092323e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-02, -3.447283e-11, 8.877909e-12, 2.234872e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-03, -3.690170e-11, 9.503423e-12, 2.392335e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-04, -3.959347e-11, 1.019664e-11, 2.566842e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-05, -4.258698e-11, 1.096757e-11, 2.760911e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-06, -4.592842e-11, 1.182811e-11, 2.977537e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-07, -4.967300e-11, 1.279246e-11, 3.220297e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-08, -5.388714e-11, 1.387774e-11, 3.493500e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-09, -5.865123e-11, 1.510465e-11, 3.802355e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-10, -6.406325e-11, 1.649843e-11, 4.153216e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-11, -7.024347e-11, 1.809004e-11, 4.553879e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-12, -7.734061e-11, 1.991780e-11, 5.013986e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-13, -8.554004e-11, 2.202942e-11, 5.545555e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-14, -9.507476e-11, 2.448493e-11, 6.163690e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-15, -1.062401e-10, 2.736039e-11, 6.887540e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-16, -1.194139e-10, 3.075308e-11, 7.741595e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-17, -1.350836e-10, 3.478855e-11, 8.757460e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-18, -1.538839e-10, 3.963025e-11, 9.976282e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-19, -1.766478e-10, 4.549272e-11, 1.145206e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-20, -2.044759e-10, 5.265938e-11, 1.325616e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-21, -2.388278e-10, 6.150615e-11, 1.548319e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-22, -2.816366e-10, 7.253084e-11, 1.825848e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-23, -3.354323e-10, 8.638505e-11, 2.174605e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-24, -4.034253e-10, 1.038955e-10, 2.615404e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-25, -4.894012e-10, 1.260372e-10, 3.172785e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-26, -5.970695e-10, 1.537654e-10, 3.870798e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-27, -7.281335e-10, 1.875188e-10, 4.720485e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-28, -8.780434e-10, 2.261256e-10, 5.692349e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-29, -1.029430e-09, 2.651127e-10, 6.673789e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-06-30, -1.148211e-09, 2.957027e-10, 7.443841e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-01, -1.194139e-09, 3.075308e-10, 7.741595e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-02, -1.148211e-09, 2.957027e-10, 7.443841e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-03, -1.029430e-09, 2.651127e-10, 6.673789e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-04, -8.780434e-10, 2.261256e-10, 5.692349e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-05, -7.281335e-10, 1.875188e-10, 4.720485e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-06, -5.970695e-10, 1.537654e-10, 3.870798e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-07, -4.894012e-10, 1.260372e-10, 3.172785e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-08, -4.034253e-10, 1.038955e-10, 2.615404e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-09, -3.354323e-10, 8.638505e-11, 2.174605e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-10, -2.816366e-10, 7.253084e-11, 1.825848e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-11, -2.388278e-10, 6.150615e-11, 1.548319e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-12, -2.044759e-10, 5.265938e-11, 1.325616e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-13, -1.766478e-10, 4.549272e-11, 1.145206e-10, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-14, -1.538839e-10, 3.963025e-11, 9.976282e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-15, -1.350836e-10, 3.478855e-11, 8.757460e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-16, -1.194139e-10, 3.075308e-11, 7.741595e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-17, -1.062401e-10, 2.736039e-11, 6.887540e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-18, -9.507476e-11, 2.448493e-11, 6.163690e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-19, -8.554004e-11, 2.202942e-11, 5.545555e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-20, -7.734061e-11, 1.991780e-11, 5.013986e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-21, -7.024347e-11, 1.809004e-11, 4.553879e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-22, -6.406325e-11, 1.649843e-11, 4.153216e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-23, -5.865123e-11, 1.510465e-11, 3.802355e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-24, -5.388714e-11, 1.387774e-11, 3.493500e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-25, -4.967300e-11, 1.279246e-11, 3.220297e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-26, -4.592842e-11, 1.182811e-11, 2.977537e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-27, -4.258698e-11, 1.096757e-11, 2.760911e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-28, -3.959347e-11, 1.019664e-11, 2.566842e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-29, -3.690170e-11, 9.503423e-12, 2.392335e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-30, -3.447283e-11, 8.877909e-12, 2.234872e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-07-31, -3.227403e-11, 8.311642e-12, 2.092323e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-08-01, -3.027736e-11, 7.797433e-12, 1.962879e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-08-02, -2.845898e-11, 7.329141e-12, 1.844994e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-08-03, -2.679845e-11, 6.901498e-12, 1.737342e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-08-04, -2.527813e-11, 6.509965e-12, 1.638780e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-08-05, -2.388278e-11, 6.150615e-12, 1.548319e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-08-06, -2.259915e-11, 5.820037e-12, 1.465101e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-08-07, -2.141569e-11, 5.515258e-12, 1.388378e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-08-08, -2.032231e-11, 5.233675e-12, 1.317494e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-08-09, -1.931014e-11, 4.973007e-12, 1.251875e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-08-10, -1.837137e-11, 4.731243e-12, 1.191015e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-08-11, -1.749911e-11, 4.506606e-12, 1.134466e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-08-12, -1.668724e-11, 4.297523e-12, 1.081833e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
2016-08-13, -1.593035e-11, 4.102598e-12, 1.032763e-11, 0.000000e+00, 0.000000e+00, 0.000000e+00
