4-character id, STA1
begin date, 2000-01-01
end date, 2000-02-01
longitude, -83.3 E
latitude, 42.31 N
units, meters**0 days**-1
date, north, east, vertical, north std. deviation, east std. deviation, vertical std. deviation
2000-01-24, 8.066286e-10, 2.827481e-09, -9.497905e-10, 1.102014e-09, 1.102014e-09, 1.102014e-09
2000-01-25, 8.074992e-10, 2.923637e-09, -1.017413e-09, 1.154987e-09, 1.154987e-09, 1.154987e-09
2000-01-26, 8.051401e-10, 3.031295e-09, -1.076995e-09, 1.218427e-09, 1.218427e-09, 1.218427e-09
2000-01-27, 8.010994e-10, 3.144774e-09, -1.129493e-09, 1.290458e-09, 1.290458e-09, 1.290458e-09
2000-01-28, 7.961828e-10, 3.258816e-09, -1.176477e-09, 1.368810e-09, 1.368810e-09, 1.368810e-09
2000-01-29, 7.903926e-10, 3.369246e-09, -1.219771e-09, 1.451301e-09, 1.451301e-09, 1.451301e-09
2000-01-30, 7.830714e-10, 3.473311e-09, -1.261068e-09, 1.536169e-09, 1.536169e-09, 1.536169e-09
2000-01-31, 7.731694e-10, 3.569667e-09, -1.301657e-09, 1.622195e-09, 1.622195e-09, 1.622195e-09
2000-02-01, 7.595306e-10, 3.658098e-09, -1.342290e-09, 1.708653e-09, 1.708653e-09, 1.708653e-09
***
4-character id, STA2
begin date, 2000-01-01
end date, 2000-02-01
longitude, -82.75 E
latitude, 42.91 N
units, meters**0 days**-1
date, north, east, vertical, north std. deviation, east std. deviation, vertical std. deviation
2000-01-01, -1.563854e-09, 4.696418e-09, 3.929777e-10, 1.564402e-09, 1.564402e-09, 1.564402e-09
2000-01-02, -1.443512e-09, 4.642717e-09, 4.244034e-10, 1.488188e-09, 1.488188e-09, 1.488188e-09
2000-01-03, -1.314019e-09, 4.577575e-09, 4.476234e-10, 1.415130e-09, 1.415130e-09, 1.415130e-09
2000-01-04, -1.176548e-09, 4.498108e-09, 4.611937e-10, 1.345890e-09, 1.345890e-09, 1.345890e-09
2000-01-05, -1.032668e-09, 4.401839e-09, 4.638626e-10, 1.281334e-09, 1.281334e-09, 1.281334e-09
2000-01-06, -8.843308e-10, 4.287375e-09, 4.547825e-10, 1.222513e-09, 1.222513e-09, 1.222513e-09
2000-01-07, -7.337604e-10, 4.155039e-09, 4.336970e-10, 1.170557e-09, 1.170557e-09, 1.170557e-09
2000-01-08, -5.832691e-10, 4.007223e-09, 4.010259e-10, 1.126464e-09, 1.126464e-09, 1.126464e-09
2000-01-09, -4.350342e-10, 3.848258e-09, 3.577993e-10, 1.090832e-09, 1.090832e-09, 1.090832e-09
2000-01-10, -2.909126e-10, 3.683802e-09, 3.054481e-10, 1.063658e-09, 1.063658e-09, 1.063658e-09
2000-01-11, -1.523500e-10, 3.519961e-09, 2.455270e-10, 1.044274e-09, 1.044274e-09, 1.044274e-09
2000-01-12, -2.039942e-11, 3.362439e-09, 1.794665e-10, 1.031466e-09, 1.031466e-09, 1.031466e-09
2000-01-13, 1.041819e-10, 3.215977e-09, 1.084242e-10, 1.023720e-09, 1.023720e-09, 1.023720e-09
2000-01-14, 2.208085e-10, 3.084130e-09, 3.325211e-11, 1.019501e-09, 1.019501e-09, 1.019501e-09
2000-01-15, 3.289613e-10, 2.969350e-09, -4.544449e-11, 1.017487e-09, 1.017487e-09, 1.017487e-09
2000-01-16, 4.281253e-10, 2.873221e-09, -1.271978e-10, 1.016727e-09, 1.016727e-09, 1.016727e-09
2000-01-17, 5.177758e-10, 2.796739e-09, -2.115553e-10, 1.016727e-09, 1.016727e-09, 1.016727e-09
2000-01-18, 5.974106e-10, 2.740539e-09, -2.979677e-10, 1.017487e-09, 1.017487e-09, 1.017487e-09
2000-01-19, 6.666189e-10, 2.705037e-09, -3.857051e-10, 1.019501e-09, 1.019501e-09, 1.019501e-09
2000-01-20, 7.251760e-10, 2.690448e-09, -4.738109e-10, 1.023720e-09, 1.023720e-09, 1.023720e-09
2000-01-21, 7.731489e-10, 2.696693e-09, -5.611106e-10, 1.031466e-09, 1.031466e-09, 1.031466e-09
2000-01-22, 8.109857e-10, 2.723204e-09, -6.462879e-10, 1.044274e-09, 1.044274e-09, 1.044274e-09
2000-01-23, 8.395535e-10, 2.768691e-09, -7.280348e-10, 1.063658e-09, 1.063658e-09, 1.063658e-09
2000-01-24, 8.600857e-10, 2.830950e-09, -8.052584e-10, 1.090832e-09, 1.090832e-09, 1.090832e-09
2000-01-25, 8.740200e-10, 2.906850e-09, -8.772947e-10, 1.126464e-09, 1.126464e-09, 1.126464e-09
2000-01-26, 8.827487e-10, 2.992544e-09, -9.440516e-10, 1.170557e-09, 1.170557e-09, 1.170557e-09
2000-01-27, 8.873545e-10, 3.083924e-09, -1.006016e-09, 1.222513e-09, 1.222513e-09, 1.222513e-09
2000-01-28, 8.884246e-10, 3.177164e-09, -1.064103e-09, 1.281334e-09, 1.281334e-09, 1.281334e-09
2000-01-29, 8.860063e-10, 3.269186e-09, -1.119405e-09, 1.345890e-09, 1.345890e-09, 1.345890e-09
2000-01-30, 8.797073e-10, 3.357904e-09, -1.172926e-09, 1.415130e-09, 1.415130e-09, 1.415130e-09
2000-01-31, 8.688821e-10, 3.442214e-09, -1.225386e-09, 1.488188e-09, 1.488188e-09, 1.488188e-09
2000-02-01, 8.528309e-10, 3.521798e-09, -1.277138e-09, 1.564402e-09, 1.564402e-09, 1.564402e-09
***
4-character id, STA3
begin date, 2000-01-01
end date, 2000-02-01
longitude, -85.26 E
latitude, 45.2 N
units, meters**0 days**-1
date, north, east, vertical, north std. deviation, east std. deviation, vertical std. deviation
2000-01-01, -1.582335e-09, 3.296366e-09, 6.739785e-11, 2.481729e-09, 2.481729e-09, 2.481729e-09
2000-01-02, -1.488845e-09, 3.200197e-09, 9.573073e-11, 2.441417e-09, 2.441417e-09, 2.441417e-09
2000-01-03, -1.389845e-09, 3.110096e-09, 1.224686e-10, 2.405249e-09, 2.405249e-09, 2.405249e-09
2000-01-04, -1.285825e-09, 3.028863e-09, 1.478955e-10, 2.373308e-09, 2.373308e-09, 2.373308e-09
2000-01-05, -1.177137e-09, 2.959063e-09, 1.722199e-10, 2.345620e-09, 2.345620e-09, 2.345620e-09
2000-01-06, -1.063985e-09, 2.902605e-09, 1.954541e-10, 2.322152e-09, 2.322152e-09, 2.322152e-09
2000-01-07, -9.464795e-10, 2.860343e-09, 2.173088e-10, 2.302803e-09, 2.302803e-09, 2.302803e-09
2000-01-08, -8.247370e-10, 2.831859e-09, 2.371483e-10, 2.287371e-09, 2.287371e-09, 2.287371e-09
2000-01-09, -6.989961e-10, 2.815522e-09, 2.540373e-10, 2.275548e-09, 2.275548e-09, 2.275548e-09
2000-01-10, -5.697157e-10, 2.808852e-09, 2.668732e-10, 2.266909e-09, 2.266909e-09, 2.266909e-09
2000-01-11, -4.376126e-10, 2.809039e-09, 2.745589e-10, 2.260943e-09, 2.260943e-09, 2.260943e-09
2000-01-12, -3.036344e-10, 2.813448e-09, 2.761573e-10, 2.257088e-09, 2.257088e-09, 2.257088e-09
2000-01-13, -1.688842e-10, 2.819950e-09, 2.709843e-10, 2.254791e-09, 2.254791e-09, 2.254791e-09
2000-01-14, -3.453004e-11, 2.827044e-09, 2.586314e-10, 2.253550e-09, 2.253550e-09, 2.253550e-09
2000-01-15, 9.827475e-11, 2.833808e-09, 2.389308e-10, 2.252960e-09, 2.252960e-09, 2.252960e-09
2000-01-16, 2.284439e-10, 2.839744e-09, 2.118899e-10, 2.252738e-09, 2.252738e-09, 2.252738e-09
2000-01-17, 3.549803e-10, 2.844606e-09, 1.776163e-10, 2.252738e-09, 2.252738e-09, 2.252738e-09
2000-01-18, 4.769690e-10, 2.848261e-09, 1.362480e-10, 2.252960e-09, 2.252960e-09, 2.252960e-09
2000-01-19, 5.935473e-10, 2.850597e-09, 8.789884e-11, 2.253550e-09, 2.253550e-09, 2.253550e-09
2000-01-20, 7.038575e-10, 2.851515e-09, 3.262719e-11, 2.254791e-09, 2.254791e-09, 2.254791e-09
2000-01-21, 8.069912e-10, 2.850987e-09, -2.956503e-11, 2.257088e-09, 2.257088e-09, 2.257088e-09
2000-01-22, 9.019425e-10, 2.849171e-09, -9.869254e-11, 2.260943e-09, 2.260943e-09, 2.260943e-09
2000-01-23, 9.875901e-10, 2.846560e-09, -1.747033e-10, 2.266909e-09, 2.266909e-09, 2.266909e-09
2000-01-24, 1.062733e-09, 2.844101e-09, -2.573618e-10, 2.275548e-09, 2.275548e-09, 2.275548e-09
2000-01-25, 1.126189e-09, 2.843210e-09, -3.461287e-10, 2.287371e-09, 2.287371e-09, 2.287371e-09
2000-01-26, 1.176950e-09, 2.845647e-09, -4.400842e-10, 2.302803e-09, 2.302803e-09, 2.302803e-09
2000-01-27, 1.214333e-09, 2.853255e-09, -5.379340e-10, 2.322152e-09, 2.322152e-09, 2.322152e-09
2000-01-28, 1.238098e-09, 2.867636e-09, -6.381101e-10, 2.345620e-09, 2.345620e-09, 2.345620e-09
2000-01-29, 1.248462e-09, 2.889877e-09, -7.389351e-10, 2.373308e-09, 2.373308e-09, 2.373308e-09
2000-01-30, 1.246038e-09, 2.920418e-09, -8.387931e-10, 2.405249e-09, 2.405249e-09, 2.405249e-09
2000-01-31, 1.231713e-09, 2.959062e-09, -9.362577e-10, 2.441417e-09, 2.441417e-09, 2.441417e-09
2000-02-01, 1.206517e-09, 3.005110e-09, -1.030155e-09, 2.481729e-09, 2.481729e-09, 2.481729e-09
***
4-character id, STA4
begin date, 2000-01-01
end date, 2000-02-01
longitude, -83.36 E
latitude, 42.92 N
units, meters**0 days**-1
date, north, east, vertical, north std. deviation, east std. deviation, vertical std. deviation
2000-01-01, -1.563895e-09, 4.693256e-09, 3.922423e-10, 1.463365e-09, 1.463365e-09, 1.463365e-09
2000-01-02, -1.443615e-09, 4.639459e-09, 4.236611e-10, 1.381730e-09, 1.381730e-09, 1.381730e-09
2000-01-03, -1.314191e-09, 4.574260e-09, 4.468890e-10, 1.302876e-09, 1.302876e-09, 1.302876e-09
2000-01-04, -1.176795e-09, 4.494789e-09, 4.604860e-10, 1.227500e-09, 1.227500e-09, 1.227500e-09
2000-01-05, -1.032995e-09, 4.398580e-09, 4.632038e-10, 1.156545e-09, 1.156545e-09, 1.156545e-09
2000-01-06, -8.847366e-10, 4.284247e-09, 4.541968e-10, 1.091214e-09, 1.091214e-09, 1.091214e-09
2000-01-07, -7.342409e-10, 4.152115e-09, 4.332082e-10, 1.032866e-09, 1.032866e-09, 1.032866e-09
2000-01-08, -5.838145e-10, 4.004568e-09, 4.006558e-10, 9.827898e-10, 9.827898e-10, 9.827898e-10
2000-01-09, -4.356304e-10, 3.845925e-09, 3.575650e-10, 9.418892e-10, 9.418892e-10, 9.418892e-10
2000-01-10, -2.915424e-10, 3.681826e-09, 3.053610e-10, 9.104012e-10, 9.104012e-10, 9.104012e-10
2000-01-11, -1.529944e-10, 3.518355e-09, 2.455926e-10, 8.877662e-10, 8.877662e-10, 8.877662e-10
2000-01-12, -2.103916e-11, 3.361199e-09, 1.796849e-10, 8.727242e-10, 8.727242e-10, 8.727242e-10
2000-01-13, 1.035651e-10, 3.215082e-09, 1.087914e-10, 8.635922e-10, 8.635922e-10, 8.635922e-10
2000-01-14, 2.202317e-10, 3.083549e-09, 3.376117e-11, 8.586069e-10, 8.586069e-10, 8.586069e-10
2000-01-15, 3.284403e-10, 2.969044e-09, -4.480218e-11, 8.562242e-10, 8.562242e-10, 8.562242e-10
2000-01-16, 4.276743e-10, 2.873146e-09, -1.264320e-10, 8.553244e-10, 8.553244e-10, 8.553244e-10
2000-01-17, 5.174081e-10, 2.796847e-09, -2.106763e-10, 8.553244e-10, 8.553244e-10, 8.553244e-10
2000-01-18, 5.971385e-10, 2.740783e-09, -2.969870e-10, 8.562242e-10, 8.562242e-10, 8.562242e-10
2000-01-19, 6.664538e-10, 2.705366e-09, -3.846353e-10, 8.586069e-10, 8.586069e-10, 8.586069e-10
2000-01-20, 7.251278e-10, 2.690811e-09, -4.726670e-10, 8.635922e-10, 8.635922e-10, 8.635922e-10
2000-01-21, 7.732253e-10, 2.697041e-09, -5.599100e-10, 8.727242e-10, 8.727242e-10, 8.727242e-10
2000-01-22, 8.111911e-10, 2.723489e-09, -6.450510e-10, 8.877662e-10, 8.877662e-10, 8.877662e-10
2000-01-23, 8.398878e-10, 2.768867e-09, -7.267850e-10, 9.104012e-10, 9.104012e-10, 9.104012e-10
2000-01-24, 8.605434e-10, 2.830980e-09, -8.040209e-10, 9.418892e-10, 9.418892e-10, 9.418892e-10
2000-01-25, 8.745896e-10, 2.906706e-09, -8.760950e-10, 9.827898e-10, 9.827898e-10, 9.827898e-10
2000-01-26, 8.834132e-10, 2.992212e-09, -9.429133e-10, 1.032866e-09, 1.032866e-09, 1.032866e-09
2000-01-27, 8.880931e-10, 3.083403e-09, -1.004958e-09, 1.091214e-09, 1.091214e-09, 1.091214e-09
2000-01-28, 8.892144e-10, 3.176465e-09, -1.063141e-09, 1.156545e-09, 1.156545e-09, 1.156545e-09
2000-01-29, 8.868249e-10, 3.268329e-09, -1.118546e-09, 1.227500e-09, 1.227500e-09, 1.227500e-09
2000-01-30, 8.805347e-10, 3.356916e-09, -1.172171e-09, 1.302876e-09, 1.302876e-09, 1.302876e-09
2000-01-31, 8.697016e-10, 3.441123e-09, -1.224733e-09, 1.381730e-09, 1.381730e-09, 1.381730e-09
2000-02-01, 8.536297e-10, 3.520631e-09, -1.276580e-09, 1.463365e-09, 1.463365e-09, 1.463365e-09
