4-character id, STA1
begin date, 2000-01-01
end date, 2000-02-01
longitude, -83.3 E
latitude, 42.31 N
units, meters**0 days**-1
date, north, east, vertical, north std. deviation, east std. deviation, vertical std. deviation
2000-01-20, 3.895302e-09, 6.459081e-11, 3.994155e-10, 1.246452e-09, 1.246452e-09, 1.246452e-09
2000-01-21, 4.056111e-09, -1.268760e-11, 3.488561e-10, 1.262382e-09, 1.262382e-09, 1.262382e-09
2000-01-22, 4.203995e-09, -9.959395e-11, 2.859140e-10, 1.288559e-09, 1.288559e-09, 1.288559e-09
2000-01-23, 4.336604e-09, -1.941575e-10, 2.098779e-10, 1.327814e-09, 1.327814e-09, 1.327814e-09
2000-01-24, 4.451301e-09, -2.931951e-10, 1.204606e-10, 1.382176e-09, 1.382176e-09, 1.382176e-09
2000-01-25, 4.545418e-09, -3.922696e-10, 1.811747e-11, 1.452421e-09, 1.452421e-09, 1.452421e-09
2000-01-26, 4.616639e-09, -4.860244e-10, -9.574517e-11, 1.537952e-09, 1.537952e-09, 1.537952e-09
2000-01-27, 4.663408e-09, -5.688682e-10, -2.187765e-10, 1.637086e-09, 1.637086e-09, 1.637086e-09
2000-01-28, 4.685212e-09, -6.358154e-10, -3.479299e-10, 1.747563e-09, 1.747563e-09, 1.747563e-09
2000-01-29, 4.682638e-09, -6.831964e-10, -4.798740e-10, 1.867074e-09, 1.867074e-09, 1.867074e-09
2000-01-30, 4.657200e-09, -7.090198e-10, -6.114228e-10, 1.993622e-09, 1.993622e-09, 1.993622e-09
2000-01-31, 4.611038e-09, -7.129394e-10, -7.398547e-10, 2.125658e-09, 2.125658e-09, 2.125658e-09
2000-02-01, 4.546586e-09, -6.959328e-10, -8.630639e-10, 2.262053e-09, 2.262053e-09, 2.262053e-09
***
4-character id, STA2
begin date, 2000-01-01
end date, 2000-02-01
longitude, -82.75 E
latitude, 42.91 N
units, meters**0 days**-1
date, north, east, vertical, north std. deviation, east std. deviation, vertical std. deviation
2000-01-01, 4.399888e-10, 8.023646e-10, -4.356794e-11, 2.279508e-09, 2.279508e-09, 2.279508e-09
2000-01-02, 5.786771e-10, 6.209429e-10, -2.340758e-11, 2.130706e-09, 2.130706e-09, 2.130706e-09
2000-01-03, 7.225736e-10, 4.537465e-10, 5.058203e-13, 1.983375e-09, 1.983375e-09, 1.983375e-09
2000-01-04, 8.712023e-10, 3.083768e-10, 2.984592e-11, 1.838497e-09, 1.838497e-09, 1.838497e-09
2000-01-05, 1.024630e-09, 1.917437e-10, 6.599420e-11, 1.697720e-09, 1.697720e-09, 1.697720e-09
2000-01-06, 1.183459e-09, 1.087781e-10, 1.096571e-10, 1.563501e-09, 1.563501e-09, 1.563501e-09
2000-01-07, 1.348664e-09, 6.121732e-11, 1.605302e-10, 1.439058e-09, 1.439058e-09, 1.439058e-09
2000-01-08, 1.521273e-09, 4.692620e-11, 2.171506e-10, 1.328022e-09, 1.328022e-09, 1.328022e-09
2000-01-09, 1.701987e-09, 6.011373e-11, 2.770335e-10, 1.233764e-09, 1.233764e-09, 1.233764e-09
2000-01-10, 1.890866e-09, 9.244936e-11, 3.370737e-10, 1.158541e-09, 1.158541e-09, 1.158541e-09
2000-01-11, 2.087197e-09, 1.346874e-10, 3.940730e-10, 1.102775e-09, 1.102775e-09, 1.102775e-09
2000-01-12, 2.289564e-09, 1.782232e-10, 4.452123e-10, 1.064816e-09, 1.064816e-09, 1.064816e-09
2000-01-13, 2.496064e-09, 2.161341e-10, 4.883363e-10, 1.041384e-09, 1.041384e-09, 1.041384e-09
2000-01-14, 2.704573e-09, 2.435582e-10, 5.220189e-10, 1.028460e-09, 1.028460e-09, 1.028460e-09
2000-01-15, 2.912977e-09, 2.575334e-10, 5.454569e-10, 1.022249e-09, 1.022249e-09, 1.022249e-09
2000-01-16, 3.119318e-09, 2.565356e-10, 5.582665e-10, 1.019898e-09, 1.019898e-09, 1.019898e-09
2000-01-17, 3.321852e-09, 2.399465e-10, 5.602538e-10, 1.019898e-09, 1.019898e-09, 1.019898e-09
2000-01-18, 3.519011e-09, 2.076082e-10, 5.512032e-10, 1.022249e-09, 1.022249e-09, 1.022249e-09
2000-01-19, 3.709302e-09, 1.595579e-10, 5.307143e-10, 1.028460e-09, 1.028460e-09, 1.028460e-09
2000-01-20, 3.891148e-09, 9.597970e-11, 4.981102e-10, 1.041384e-09, 1.041384e-09, 1.041384e-09
2000-01-21, 4.062707e-09, 1.738125e-11, 4.524438e-10, 1.064816e-09, 1.064816e-09, 1.064816e-09
2000-01-22, 4.221721e-09, -7.504567e-11, 3.926295e-10, 1.102775e-09, 1.102775e-09, 1.102775e-09
2000-01-23, 4.365453e-09, -1.789823e-10, 3.177112e-10, 1.158541e-09, 1.158541e-09, 1.158541e-09
2000-01-24, 4.490793e-09, -2.906322e-10, 2.272348e-10, 1.233764e-09, 1.233764e-09, 1.233764e-09
2000-01-25, 4.594561e-09, -4.046717e-10, 1.216312e-10, 1.328022e-09, 1.328022e-09, 1.328022e-09
2000-01-26, 4.673973e-09, -5.146518e-10, 2.468072e-12, 1.439058e-09, 1.439058e-09, 1.439058e-09
2000-01-27, 4.727130e-09, -6.138211e-10, -1.275567e-10, 1.563501e-09, 1.563501e-09, 1.563501e-09
2000-01-28, 4.753357e-09, -6.961364e-10, -2.649124e-10, 1.697720e-09, 1.697720e-09, 1.697720e-09
2000-01-29, 4.753273e-09, -7.571162e-10, -4.057280e-10, 1.838497e-09, 1.838497e-09, 1.838497e-09
2000-01-30, 4.728591e-09, -7.942772e-10, -5.463070e-10, 1.983375e-09, 1.983375e-09, 1.983375e-09
2000-01-31, 4.681747e-09, -8.070961e-10, -6.835093e-10, 2.130706e-09, 2.130706e-09, 2.130706e-09
2000-02-01, 4.615512e-09, -7.966251e-10, -8.149318e-10, 2.279508e-09, 2.279508e-09, 2.279508e-09
***
4-character id, STA3
begin date, 2000-01-01
end date, 2000-02-01
longitude, -85.26 E
latitude, 45.2 N
units, meters**0 days**-1
date, north, east, vertical, north std. deviation, east std. deviation, vertical std. deviation
2000-01-01, 4.549720e-10, 1.937405e-09, 2.203838e-10, 3.011429e-09, 3.011429e-09, 3.011429e-09
2000-01-02, 6.154288e-10, 1.790413e-09, 2.430516e-10, 2.929761e-09, 2.929761e-09, 2.929761e-09
2000-01-03, 7.840460e-10, 1.643450e-09, 2.641129e-10, 2.856848e-09, 2.856848e-09, 2.856848e-09
2000-01-04, 9.597951e-10, 1.499512e-09, 2.838407e-10, 2.792972e-09, 2.792972e-09, 2.792972e-09
2000-01-05, 1.141752e-09, 1.361421e-09, 3.024326e-10, 2.738196e-09, 2.738196e-09, 2.738196e-09
2000-01-06, 1.329106e-09, 1.231429e-09, 3.198980e-10, 2.692364e-09, 2.692364e-09, 2.692364e-09
2000-01-07, 1.521118e-09, 1.110844e-09, 3.359588e-10, 2.655088e-09, 2.655088e-09, 2.655088e-09
2000-01-08, 1.717034e-09, 9.998088e-10, 3.500083e-10, 2.625758e-09, 2.625758e-09, 2.625758e-09
2000-01-09, 1.915984e-09, 8.973656e-10, 3.611547e-10, 2.603555e-09, 2.603555e-09, 2.603555e-09
2000-01-10, 2.116895e-09, 8.017824e-10, 3.683469e-10, 2.587496e-09, 2.587496e-09, 2.587496e-09
2000-01-11, 2.318463e-09, 7.110402e-10, 3.705365e-10, 2.576489e-09, 2.576489e-09, 2.576489e-09
2000-01-12, 2.519186e-09, 6.232975e-10, 3.668239e-10, 2.569417e-09, 2.569417e-09, 2.569417e-09
2000-01-13, 2.717442e-09, 5.371985e-10, 3.565467e-10, 2.565216e-09, 2.565216e-09, 2.565216e-09
2000-01-14, 2.911579e-09, 4.519806e-10, 3.393011e-10, 2.562951e-09, 2.562951e-09, 2.562951e-09
2000-01-15, 3.099997e-09, 3.674184e-10, 3.149102e-10, 2.561876e-09, 2.561876e-09, 2.561876e-09
2000-01-16, 3.281203e-09, 2.836761e-10, 2.833637e-10, 2.561472e-09, 2.561472e-09, 2.561472e-09
2000-01-17, 3.453833e-09, 2.011400e-10, 2.447474e-10, 2.561472e-09, 2.561472e-09, 2.561472e-09
2000-01-18, 3.616655e-09, 1.202772e-10, 1.991790e-10, 2.561876e-09, 2.561876e-09, 2.561876e-09
2000-01-19, 3.768542e-09, 4.155064e-11, 1.467576e-10, 2.562951e-09, 2.562951e-09, 2.562951e-09
2000-01-20, 3.908431e-09, -3.459992e-11, 8.753440e-11, 2.565216e-09, 2.565216e-09, 2.565216e-09
2000-01-21, 4.035270e-09, -1.077070e-10, 2.151302e-11, 2.569417e-09, 2.569417e-09, 2.569417e-09
2000-01-22, 4.147981e-09, -1.771680e-10, -5.131306e-11, 2.576489e-09, 2.576489e-09, 2.576489e-09
2000-01-23, 4.245438e-09, -2.421121e-10, -1.308817e-10, 2.587496e-09, 2.587496e-09, 2.587496e-09
2000-01-24, 4.326505e-09, -3.012940e-10, -2.169521e-10, 2.603555e-09, 2.603555e-09, 2.603555e-09
2000-01-25, 4.390124e-09, -3.530783e-10, -3.089919e-10, 2.625758e-09, 2.625758e-09, 2.625758e-09
2000-01-26, 4.435460e-09, -3.955604e-10, -4.061048e-10, 2.655088e-09, 2.655088e-09, 2.655088e-09
2000-01-27, 4.462044e-09, -4.268144e-10, -5.070366e-10, 2.692364e-09, 2.692364e-09, 2.692364e-09
2000-01-28, 4.469872e-09, -4.451975e-10, -6.102701e-10, 2.738196e-09, 2.738196e-09, 2.738196e-09
2000-01-29, 4.459426e-09, -4.496055e-10, -7.141798e-10, 2.792972e-09, 2.792972e-09, 2.792972e-09
2000-01-30, 4.431602e-09, -4.396014e-10, -8.171927e-10, 2.856848e-09, 2.856848e-09, 2.856848e-09
2000-01-31, 4.387595e-09, -4.153987e-10, -9.179095e-10, 2.929761e-09, 2.929761e-09, 2.929761e-09
2000-02-01, 4.328774e-09, -3.777392e-10, -1.015164e-09, 3.011429e-09, 3.011429e-09, 3.011429e-09
***
4-character id, STA4
begin date, 2000-01-01
end date, 2000-02-01
longitude, -83.36 E
latitude, 42.92 N
units, meters**0 days**-1
date, north, east, vertical, north std. deviation, east std. deviation, vertical std. deviation
2000-01-01, 4.438513e-10, 1.094964e-09, 2.447561e-11, 2.103504e-09, 2.103504e-09, 2.103504e-09
2000-01-02, 5.881512e-10, 9.224180e-10, 4.528234e-11, 1.957050e-09, 1.957050e-09, 1.957050e-09
2000-01-03, 7.384204e-10, 7.604376e-10, 6.846052e-11, 1.813895e-09, 1.813895e-09, 1.813895e-09
2000-01-04, 8.940404e-10, 6.154370e-10, 9.532268e-11, 1.675084e-09, 1.675084e-09, 1.675084e-09
2000-01-05, 1.054822e-09, 4.932722e-10, 1.269451e-10, 1.542147e-09, 1.542147e-09, 1.542147e-09
2000-01-06, 1.221005e-09, 3.981839e-10, 1.638546e-10, 1.417201e-09, 1.417201e-09, 1.417201e-09
2000-01-07, 1.393120e-09, 3.317982e-10, 2.057536e-10, 1.302902e-09, 1.302902e-09, 1.302902e-09
2000-01-08, 1.571738e-09, 2.925677e-10, 2.513997e-10, 1.202141e-09, 1.202141e-09, 1.202141e-09
2000-01-09, 1.757153e-09, 2.759471e-10, 2.987190e-10, 1.117495e-09, 1.117495e-09, 1.117495e-09
2000-01-10, 1.949133e-09, 2.753068e-10, 3.451356e-10, 1.050526e-09, 1.050526e-09, 1.050526e-09
2000-01-11, 2.146814e-09, 2.832641e-10, 3.880056e-10, 1.001214e-09, 1.001214e-09, 1.001214e-09
2000-01-12, 2.348757e-09, 2.929580e-10, 4.250048e-10, 9.678146e-10, 9.678146e-10, 9.678146e-10
2000-01-13, 2.553132e-09, 2.989006e-10, 4.543625e-10, 9.472655e-10, 9.472655e-10, 9.472655e-10
2000-01-14, 2.757937e-09, 2.972870e-10, 4.749165e-10, 9.359542e-10, 9.359542e-10, 9.359542e-10
2000-01-15, 2.961188e-09, 2.858604e-10, 4.860248e-10, 9.305239e-10, 9.305239e-10, 9.305239e-10
2000-01-16, 3.161050e-09, 2.635321e-10, 4.873999e-10, 9.284691e-10, 9.284691e-10, 9.284691e-10
2000-01-17, 3.355875e-09, 2.299426e-10, 4.789201e-10, 9.284691e-10, 9.284691e-10, 9.284691e-10
2000-01-18, 3.544183e-09, 1.850954e-10, 4.604556e-10, 9.305239e-10, 9.305239e-10, 9.305239e-10
2000-01-19, 3.724574e-09, 1.291371e-10, 4.317349e-10, 9.359542e-10, 9.359542e-10, 9.359542e-10
2000-01-20, 3.895603e-09, 6.231787e-11, 3.922688e-10, 9.472655e-10, 9.472655e-10, 9.472655e-10
2000-01-21, 4.055634e-09, -1.486496e-11, 3.413551e-10, 9.678146e-10, 9.678146e-10, 9.678146e-10
2000-01-22, 4.202711e-09, -1.013716e-10, 2.781865e-10, 1.001214e-09, 1.001214e-09, 1.001214e-09
2000-01-23, 4.334515e-09, -1.952564e-10, 2.020694e-10, 1.050526e-09, 1.050526e-09, 1.050526e-09
2000-01-24, 4.448442e-09, -2.933807e-10, 1.127288e-10, 1.117495e-09, 1.117495e-09, 1.117495e-09
2000-01-25, 4.541860e-09, -3.913716e-10, 1.062179e-11, 1.202141e-09, 1.202141e-09, 1.202141e-09
2000-01-26, 4.612487e-09, -4.839515e-10, -1.028570e-10, 1.302902e-09, 1.302902e-09, 1.302902e-09
2000-01-27, 4.658794e-09, -5.656131e-10, -2.253820e-10, 1.417201e-09, 1.417201e-09, 1.417201e-09
2000-01-28, 4.680278e-09, -6.314474e-10, -3.539414e-10, 1.542147e-09, 1.542147e-09, 1.542147e-09
2000-01-29, 4.677523e-09, -6.778437e-10, -4.852431e-10, 1.675084e-09, 1.675084e-09, 1.675084e-09
2000-01-30, 4.652030e-09, -7.028461e-10, -6.161380e-10, 1.813895e-09, 1.813895e-09, 1.813895e-09
2000-01-31, 4.605918e-09, -7.061213e-10, -7.439348e-10, 1.957050e-09, 1.957050e-09, 1.957050e-09
2000-02-01, 4.541595e-09, -6.886415e-10, -8.665493e-10, 2.103504e-09, 2.103504e-09, 2.103504e-09
